_id,Periode,Wilayah,Kecamatan,Nama Puskesmas,Poli,Baru,Lama,Total Kunjungan
67,Juni,Surabaya Pusat,Tegalsari,Puskesmas Dr. Soetomo,LANSIA,23,579,602
68,Juni,Surabaya Pusat,Tegalsari,Puskesmas Dr. Soetomo,PSIKOLOGI,22,29,51
69,Juni,Surabaya Pusat,Tegalsari,Puskesmas Dr. Soetomo,UMUM,248,1477,1725
70,Juni,Surabaya Pusat,Dukuh Pakis,Puskesmas Dukuh Kupang,ANAK,117,529,646
71,Juni,Surabaya Pusat,Dukuh Pakis,Puskesmas Dukuh Kupang,BATRA,0,31,31
72,Juni,Surabaya Pusat,Dukuh Pakis,Puskesmas Dukuh Kupang,GIGI,69,439,508
73,Juni,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,INSTALASI GAWAT DARURAT,36,42,78
74,Juni,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,KIA,67,389,456
75,Juni,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,LANSIA,62,880,942
76,Juni,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,PARU,0,52,52
77,Juni,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,PKPR,97,72,169
78,Juni,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,PSIKOLOGI,5,29,34
79,Juni,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,RAWAT INAP,7,32,39
80,Juni,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,UMUM,523,2144,2667
81,Juni,Surabaya Selatan,Krembangan,Puskesmas Dupak,BATRA,4,36,40
82,Juni,Surabaya Selatan,Krembangan,Puskesmas Dupak,GIGI,35,347,382
83,Juni,Surabaya Selatan,Krembangan,Puskesmas Dupak,GIZI,1,8,9
84,Juni,Surabaya Selatan,Krembangan,Puskesmas Dupak,INSTALASI GAWAT DARURAT,37,68,105
85,Juni,Surabaya Utara,Krembangan,Puskesmas Dupak,KIA,143,898,1041
86,Juni,Surabaya Utara,Krembangan,Puskesmas Dupak,LANSIA,10,592,602
87,Juni,Surabaya Utara,Krembangan,Puskesmas Dupak,PSIKOLOGI,7,30,37
88,Juni,Surabaya Utara,Krembangan,Puskesmas Dupak,RAWAT INAP,28,31,59
89,Juni,Surabaya Utara,Krembangan,Puskesmas Dupak,SANITASI,0,1,1
90,Juni,Surabaya Utara,Krembangan,Puskesmas Dupak,UMUM,181,1925,2106
91,Juni,Surabaya Utara,Tambaksari,Puskesmas Gading,ANAK,249,727,976
92,Juni,Surabaya Utara,Tambaksari,Puskesmas Gading,BATRA,1,22,23
93,Juni,Surabaya Utara,Tambaksari,Puskesmas Gading,DEGENARATIF,2,248,250
94,Juni,Surabaya Utara,Tambaksari,Puskesmas Gading,GIGI,75,522,597
95,Juni,Surabaya Timur,Tambaksari,Puskesmas Gading,GIZI,108,123,231
96,Juni,Surabaya Timur,Tambaksari,Puskesmas Gading,INSTALASI GAWAT DARURAT,1,1,2
97,Juni,Surabaya Timur,Tambaksari,Puskesmas Gading,KIA,108,692,800
98,Juni,Surabaya Timur,Tambaksari,Puskesmas Gading,LANSIA,58,919,977
99,Juni,Surabaya Timur,Tambaksari,Puskesmas Gading,PARU,7,144,151
100,Juni,Surabaya Timur,Tambaksari,Puskesmas Gading,PSIKOLOGI,3,25,28
101,Juni,Surabaya Timur,Tambaksari,Puskesmas Gading,UMUM,439,4085,4524
102,Juni,Surabaya Timur,Tambaksari,Puskesmas Gading,VAKSIN D1,0,2,2
103,Juni,Surabaya Timur,Gayungan,Puskesmas Gayungan,BATRA,7,51,58
104,Juni,Surabaya Timur,Gayungan,Puskesmas Gayungan,GIGI,50,694,744
105,Juni,Surabaya Selatan,Gayungan,Puskesmas Gayungan,GIZI,6,55,61
106,Juni,Surabaya Selatan,Gayungan,Puskesmas Gayungan,INSTALASI GAWAT DARURAT,1,0,1
107,Juni,Surabaya Selatan,Gayungan,Puskesmas Gayungan,KIA,178,733,911
108,Juni,Surabaya Selatan,Gayungan,Puskesmas Gayungan,LANSIA,34,888,922
109,Juni,Surabaya Selatan,Gayungan,Puskesmas Gayungan,PSIKOLOGI,3,19,22
110,Juni,Surabaya Selatan,Gayungan,Puskesmas Gayungan,UMUM,355,1681,2036
111,Juni,Surabaya Selatan,Bubutan,Puskesmas Gundih,BATRA,0,8,8
112,Juni,Surabaya Pusat,Bubutan,Puskesmas Gundih,GIGI,8,356,364
113,Juni,Surabaya Pusat,Bubutan,Puskesmas Gundih,GIZI,1,45,46
114,Juni,Surabaya Pusat,Bubutan,Puskesmas Gundih,KIA,57,871,928
115,Juni,Surabaya Pusat,Bubutan,Puskesmas Gundih,LANSIA,5,597,602
116,Juni,Surabaya Pusat,Bubutan,Puskesmas Gundih,PARU,0,82,82
117,Juni,Surabaya Pusat,Bubutan,Puskesmas Gundih,PSIKOLOGI,2,12,14
118,Juni,Surabaya Pusat,Bubutan,Puskesmas Gundih,UMUM,42,1921,1963
119,Juni,Surabaya Pusat,Gunung Anyar,Puskesmas Gunung Anyar,BATRA,3,36,39
120,Juni,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,GIGI,79,359,438
121,Juni,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,GIZI,24,63,87
122,Juni,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,KIA,176,702,878
123,Juni,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,LANSIA,13,739,752
124,Juni,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,PKPR,44,65,109
125,Juni,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,PSIKOLOGI,44,102,146
126,Juni,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,UMUM,327,1659,1986
127,Juni,Surabaya Timur,Wonokromo,Puskesmas Jagir,BATRA,3,26,29
128,Juni,Surabaya Timur,Wonokromo,Puskesmas Jagir,GIGI,119,782,901
129,Juni,Surabaya Selatan,Wonokromo,Puskesmas Jagir,GIZI,5,40,45
130,Juni,Surabaya Selatan,Wonokromo,Puskesmas Jagir,INSTALASI GAWAT DARURAT,52,59,111
131,Juni,Surabaya Selatan,Wonokromo,Puskesmas Jagir,KIA,285,1150,1435
132,Juni,Surabaya Selatan,Wonokromo,Puskesmas Jagir,LANSIA,52,1624,1676
133,Juni,Surabaya Selatan,Wonokromo,Puskesmas Jagir,PSIKOLOGI,3,28,31
134,Juni,Surabaya Selatan,Wonokromo,Puskesmas Jagir,RAWAT INAP,21,33,54
