_id,Periode,Wilayah,Kecamatan,Nama Puskesmas,Poli,Baru,Lama,Total Kunjungan
68,Maret,Surabaya Barat,Lakarsantri,Puskesmas Bangkingan,SANITASI,,,0
69,Maret,Surabaya Barat,Lakarsantri,Puskesmas Bangkingan,STD,,,0
70,Maret,Surabaya Barat,Lakarsantri,Puskesmas Bangkingan,TBC/PARU,,,0
71,Maret,Surabaya Barat,Lakarsantri,Puskesmas Bangkingan,UMUM,85,748,833
72,Maret,Surabaya Barat,Lakarsantri,Puskesmas Bangkingan,VCT,,,0
73,Maret,Surabaya Selatan,Sawahan,Puskesmas Banyu Urip,BATRA,2,11,13
74,Maret,Surabaya Selatan,Sawahan,Puskesmas Banyu Urip,GIGI,55,195,250
75,Maret,Surabaya Selatan,Sawahan,Puskesmas Banyu Urip,GIZI,,,0
76,Maret,Surabaya Selatan,Sawahan,Puskesmas Banyu Urip,INSTALASI GAWAT DARURAT,3,2,5
77,Maret,Surabaya Selatan,Sawahan,Puskesmas Banyu Urip,KIA,105,585,690
78,Maret,Surabaya Selatan,Sawahan,Puskesmas Banyu Urip,LABORATORIUM,,,0
79,Maret,Surabaya Selatan,Sawahan,Puskesmas Banyu Urip,LANSIA,1,63,64
80,Maret,Surabaya Selatan,Sawahan,Puskesmas Banyu Urip,MATA,,,0
81,Maret,Surabaya Selatan,Sawahan,Puskesmas Banyu Urip,PKPR,64,33,97
82,Maret,Surabaya Selatan,Sawahan,Puskesmas Banyu Urip,Poli PCR-SWAB,,,0
83,Maret,Surabaya Selatan,Sawahan,Puskesmas Banyu Urip,PSIKOLOGI,1,5,6
84,Maret,Surabaya Selatan,Sawahan,Puskesmas Banyu Urip,PTRM,,,0
85,Maret,Surabaya Selatan,Sawahan,Puskesmas Banyu Urip,RAWAT INAP,,,0
86,Maret,Surabaya Selatan,Sawahan,Puskesmas Banyu Urip,SANITASI,,,0
87,Maret,Surabaya Selatan,Sawahan,Puskesmas Banyu Urip,STD,,,0
88,Maret,Surabaya Selatan,Sawahan,Puskesmas Banyu Urip,TBC/PARU,20,266,286
89,Maret,Surabaya Selatan,Sawahan,Puskesmas Banyu Urip,UMUM,279,2234,2513
90,Maret,Surabaya Selatan,Sawahan,Puskesmas Banyu Urip,VCT,,,0
91,Maret,Surabaya Barat,Pakal,Puskesmas Benowo,BATRA,,,0
92,Maret,Surabaya Barat,Pakal,Puskesmas Benowo,GIGI,71,351,422
93,Maret,Surabaya Barat,Pakal,Puskesmas Benowo,GIZI,13,18,31
94,Maret,Surabaya Barat,Pakal,Puskesmas Benowo,INSTALASI GAWAT DARURAT,,,0
