_id,Periode,Wilayah,Kecamatan,Nama Puskesmas,Poli,Baru,Lama,Total Kunjungan
78,Januari,Surabaya Selatan,Sawahan,Puskesmas Banyu Urip,LABORATORIUM,,,0
79,Januari,Surabaya Selatan,Sawahan,Puskesmas Banyu Urip,LANSIA,,,0
80,Januari,Surabaya Selatan,Sawahan,Puskesmas Banyu Urip,MATA,,,0
81,Januari,Surabaya Selatan,Sawahan,Puskesmas Banyu Urip,PKPR,68,45,113
82,Januari,Surabaya Selatan,Sawahan,Puskesmas Banyu Urip,Poli PCR-SWAB,,,0
83,Januari,Surabaya Selatan,Sawahan,Puskesmas Banyu Urip,PSIKOLOGI,1,12,13
84,Januari,Surabaya Selatan,Sawahan,Puskesmas Banyu Urip,PTRM,,,0
85,Januari,Surabaya Selatan,Sawahan,Puskesmas Banyu Urip,RAWAT INAP,,,0
86,Januari,Surabaya Selatan,Sawahan,Puskesmas Banyu Urip,SANITASI,,,0
87,Januari,Surabaya Selatan,Sawahan,Puskesmas Banyu Urip,STD,,,0
88,Januari,Surabaya Selatan,Sawahan,Puskesmas Banyu Urip,TBC/PARU,4,192,196
89,Januari,Surabaya Selatan,Sawahan,Puskesmas Banyu Urip,UMUM,384,2769,3153
90,Januari,Surabaya Selatan,Sawahan,Puskesmas Banyu Urip,VCT,,,0
91,Januari,Surabaya Barat,Pakal,Puskesmas Benowo,BATRA,0,7,7
92,Januari,Surabaya Barat,Pakal,Puskesmas Benowo,GIGI,76,429,505
93,Januari,Surabaya Barat,Pakal,Puskesmas Benowo,GIZI,26,53,79
94,Januari,Surabaya Barat,Pakal,Puskesmas Benowo,INSTALASI GAWAT DARURAT,0,1,1
95,Januari,Surabaya Barat,Pakal,Puskesmas Benowo,KIA,199,887,1086
96,Januari,Surabaya Barat,Pakal,Puskesmas Benowo,LABORATORIUM,,,0
97,Januari,Surabaya Barat,Pakal,Puskesmas Benowo,LANSIA,16,626,642
98,Januari,Surabaya Barat,Pakal,Puskesmas Benowo,MATA,,,0
99,Januari,Surabaya Barat,Pakal,Puskesmas Benowo,PKPR,,,0
100,Januari,Surabaya Barat,Pakal,Puskesmas Benowo,Poli PCR-SWAB,,,0
101,Januari,Surabaya Barat,Pakal,Puskesmas Benowo,PSIKOLOGI,2,8,10
102,Januari,Surabaya Barat,Pakal,Puskesmas Benowo,PTRM,,,0
103,Januari,Surabaya Barat,Pakal,Puskesmas Benowo,RAWAT INAP,,,0
104,Januari,Surabaya Barat,Pakal,Puskesmas Benowo,SANITASI,,,0
105,Januari,Surabaya Barat,Pakal,Puskesmas Benowo,STD,,,0
106,Januari,Surabaya Barat,Pakal,Puskesmas Benowo,TBC/PARU,,,0
107,Januari,Surabaya Barat,Pakal,Puskesmas Benowo,UMUM,261,1918,2179
108,Januari,Surabaya Barat,Pakal,Puskesmas Benowo,VCT,,,0
109,Januari,Surabaya Utara,Kenjeran,Puskesmas Bulak Banteng,BATRA,,,0
110,Januari,Surabaya Utara,Kenjeran,Puskesmas Bulak Banteng,GIGI,64,407,471
111,Januari,Surabaya Utara,Kenjeran,Puskesmas Bulak Banteng,GIZI,0,7,7
112,Januari,Surabaya Utara,Kenjeran,Puskesmas Bulak Banteng,INSTALASI GAWAT DARURAT,,,0
113,Januari,Surabaya Utara,Kenjeran,Puskesmas Bulak Banteng,KIA,152,544,696
114,Januari,Surabaya Utara,Kenjeran,Puskesmas Bulak Banteng,LABORATORIUM,,,0
115,Januari,Surabaya Utara,Kenjeran,Puskesmas Bulak Banteng,LANSIA,10,254,264
116,Januari,Surabaya Utara,Kenjeran,Puskesmas Bulak Banteng,MATA,,,0
117,Januari,Surabaya Utara,Kenjeran,Puskesmas Bulak Banteng,PKPR,,,0
118,Januari,Surabaya Utara,Kenjeran,Puskesmas Bulak Banteng,Poli PCR-SWAB,,,0
119,Januari,Surabaya Utara,Kenjeran,Puskesmas Bulak Banteng,PSIKOLOGI,0,8,8
120,Januari,Surabaya Utara,Kenjeran,Puskesmas Bulak Banteng,PTRM,,,0
121,Januari,Surabaya Utara,Kenjeran,Puskesmas Bulak Banteng,RAWAT INAP,,,0
122,Januari,Surabaya Utara,Kenjeran,Puskesmas Bulak Banteng,SANITASI,,,0
123,Januari,Surabaya Utara,Kenjeran,Puskesmas Bulak Banteng,STD,,,0
124,Januari,Surabaya Utara,Kenjeran,Puskesmas Bulak Banteng,TBC/PARU,,,0
125,Januari,Surabaya Utara,Kenjeran,Puskesmas Bulak Banteng,UMUM,266,1440,1706
126,Januari,Surabaya Utara,Kenjeran,Puskesmas Bulak Banteng,VCT,,,0
127,Januari,Surabaya Pusat,Tegalsari,Puskesmas Dr. Soetomo,BATRA,6,9,15
128,Januari,Surabaya Pusat,Tegalsari,Puskesmas Dr. Soetomo,GIGI,36,168,204
129,Januari,Surabaya Pusat,Tegalsari,Puskesmas Dr. Soetomo,GIZI,,,0
130,Januari,Surabaya Pusat,Tegalsari,Puskesmas Dr. Soetomo,INSTALASI GAWAT DARURAT,1,5,6
131,Januari,Surabaya Pusat,Tegalsari,Puskesmas Dr. Soetomo,KIA,144,642,786
132,Januari,Surabaya Pusat,Tegalsari,Puskesmas Dr. Soetomo,LABORATORIUM,,,0
133,Januari,Surabaya Pusat,Tegalsari,Puskesmas Dr. Soetomo,LANSIA,23,507,530
134,Januari,Surabaya Pusat,Tegalsari,Puskesmas Dr. Soetomo,MATA,,,0
135,Januari,Surabaya Pusat,Tegalsari,Puskesmas Dr. Soetomo,PKPR,,,0
136,Januari,Surabaya Pusat,Tegalsari,Puskesmas Dr. Soetomo,Poli PCR-SWAB,,,0
137,Januari,Surabaya Pusat,Tegalsari,Puskesmas Dr. Soetomo,PSIKOLOGI,0,4,4
138,Januari,Surabaya Pusat,Tegalsari,Puskesmas Dr. Soetomo,PTRM,,,0
139,Januari,Surabaya Pusat,Tegalsari,Puskesmas Dr. Soetomo,RAWAT INAP,,,0
140,Januari,Surabaya Pusat,Tegalsari,Puskesmas Dr. Soetomo,SANITASI,,,0
141,Januari,Surabaya Pusat,Tegalsari,Puskesmas Dr. Soetomo,STD,,,0
142,Januari,Surabaya Pusat,Tegalsari,Puskesmas Dr. Soetomo,TBC/PARU,,,0
143,Januari,Surabaya Pusat,Tegalsari,Puskesmas Dr. Soetomo,UMUM,499,1410,1909
144,Januari,Surabaya Pusat,Tegalsari,Puskesmas Dr. Soetomo,VCT,,,0
145,Januari,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,BATRA,2,37,39
146,Januari,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,GIGI,57,405,462
147,Januari,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,GIZI,0,4,4
148,Januari,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,INSTALASI GAWAT DARURAT,41,21,62
149,Januari,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,KIA,249,703,952
150,Januari,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,LABORATORIUM,13,15,28
151,Januari,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,LANSIA,42,749,791
152,Januari,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,MATA,,,0
153,Januari,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,PKPR,,,0
154,Januari,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,Poli PCR-SWAB,,,0
155,Januari,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,PSIKOLOGI,4,20,24
156,Januari,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,PTRM,,,0
