_id,Periode,Wilayah,Kecamatan,Nama Puskesmas,Poli,Baru,Lama,Total Kunjungan
35,April,Surabaya Selatan,Sawahan,Puskesmas Banyu Urip,GIGI,51,251,302
36,April,Surabaya Selatan,Sawahan,Puskesmas Banyu Urip,INSTALASI GAWAT DARURAT,18,31,49
37,April,Surabaya Selatan,Sawahan,Puskesmas Banyu Urip,KIA,91,491,582
38,April,Surabaya Selatan,Sawahan,Puskesmas Banyu Urip,LANSIA,23,490,513
39,April,Surabaya Selatan,Sawahan,Puskesmas Banyu Urip,PARU,5,107,112
40,April,Surabaya Selatan,Sawahan,Puskesmas Banyu Urip,PKPR,26,14,40
41,April,Surabaya Selatan,Sawahan,Puskesmas Banyu Urip,PSIKOLOGI,2,10,12
42,April,Surabaya Selatan,Sawahan,Puskesmas Banyu Urip,RAWAT INAP,0,2,2
43,April,Surabaya Selatan,Sawahan,Puskesmas Banyu Urip,UMUM,242,1979,2221
44,April,Surabaya Barat,Pakal,Puskesmas Benowo,BATRA,1,5,6
45,April,Surabaya Barat,Pakal,Puskesmas Benowo,GIGI,76,506,582
46,April,Surabaya Barat,Pakal,Puskesmas Benowo,GIZI,22,57,79
47,April,Surabaya Barat,Pakal,Puskesmas Benowo,KIA,136,815,951
48,April,Surabaya Barat,Pakal,Puskesmas Benowo,LANSIA,19,532,551
49,April,Surabaya Barat,Pakal,Puskesmas Benowo,PSIKOLOGI,1,7,8
50,April,Surabaya Barat,Pakal,Puskesmas Benowo,UMUM,191,1684,1875
51,April,Surabaya Barat,Pakal,Puskesmas Bulak Banteng,BATRA,3,33,36
52,April,Surabaya Barat,Pakal,Puskesmas Bulak Banteng,GIGI,38,375,413
53,April,Surabaya Barat,Pakal,Puskesmas Bulak Banteng,GIZI,3,17,20
54,April,Surabaya Barat,Pakal,Puskesmas Bulak Banteng,INSTALASI GAWAT DARURAT,9,21,30
55,April,Surabaya Utara,Kenjeran,Puskesmas Bulak Banteng,KIA,107,594,701
56,April,Surabaya Utara,Kenjeran,Puskesmas Bulak Banteng,LANSIA,5,246,251
57,April,Surabaya Utara,Kenjeran,Puskesmas Bulak Banteng,PSIKOLOGI,2,12,14
58,April,Surabaya Utara,Kenjeran,Puskesmas Bulak Banteng,RAWAT INAP,2,13,15
59,April,Surabaya Utara,Kenjeran,Puskesmas Bulak Banteng,UMUM,172,1303,1475
60,April,Surabaya Utara,Kenjeran,Puskesmas Dr. Soetomo,BATRA,4,20,24
61,April,Surabaya Utara,Kenjeran,Puskesmas Dr. Soetomo,GIGI,40,88,128
62,April,Surabaya Utara,Kenjeran,Puskesmas Dr. Soetomo,KIA,94,423,517
63,April,Surabaya Utara,Kenjeran,Puskesmas Dr. Soetomo,LANSIA,20,400,420
64,April,Surabaya Utara,Kenjeran,Puskesmas Dr. Soetomo,PSIKOLOGI,13,9,22
65,April,Surabaya Pusat,Tegalsari,Puskesmas Dr. Soetomo,UMUM,144,1017,1161
66,April,Surabaya Pusat,Tegalsari,Puskesmas Dukuh Kupang,ANAK,77,354,431
67,April,Surabaya Pusat,Tegalsari,Puskesmas Dukuh Kupang,BATRA,1,33,34
68,April,Surabaya Pusat,Tegalsari,Puskesmas Dukuh Kupang,GIGI,53,356,409
69,April,Surabaya Pusat,Tegalsari,Puskesmas Dukuh Kupang,INSTALASI GAWAT DARURAT,32,33,65
70,April,Surabaya Pusat,Tegalsari,Puskesmas Dukuh Kupang,KIA,45,269,314
71,April,Surabaya Pusat,Tegalsari,Puskesmas Dukuh Kupang,LANSIA,35,589,624
72,April,Surabaya Pusat,Tegalsari,Puskesmas Dukuh Kupang,PARU,0,48,48
73,April,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,PKPR,35,32,67
74,April,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,PSIKOLOGI,5,9,14
75,April,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,RAWAT INAP,9,22,31
76,April,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,UMUM,350,1498,1848
77,April,Surabaya Selatan,Dukuh Pakis,Puskesmas Dupak,BATRA,0,42,42
78,April,Surabaya Selatan,Dukuh Pakis,Puskesmas Dupak,GIGI,28,165,193
79,April,Surabaya Selatan,Dukuh Pakis,Puskesmas Dupak,GIZI,1,11,12
80,April,Surabaya Selatan,Dukuh Pakis,Puskesmas Dupak,INSTALASI GAWAT DARURAT,32,57,89
81,April,Surabaya Selatan,Dukuh Pakis,Puskesmas Dupak,KIA,96,580,676
82,April,Surabaya Selatan,Dukuh Pakis,Puskesmas Dupak,LANSIA,14,427,441
83,April,Surabaya Selatan,Dukuh Pakis,Puskesmas Dupak,PSIKOLOGI,0,3,3
84,April,Surabaya Selatan,Dukuh Pakis,Puskesmas Dupak,RAWAT INAP,18,21,39
85,April,Surabaya Utara,Krembangan,Puskesmas Dupak,SANITASI,2,47,49
86,April,Surabaya Utara,Krembangan,Puskesmas Dupak,UMUM,136,1310,1446
87,April,Surabaya Utara,Krembangan,Puskesmas Gading,ANAK,102,372,474
88,April,Surabaya Utara,Krembangan,Puskesmas Gading,BATRA,7,38,45
89,April,Surabaya Utara,Krembangan,Puskesmas Gading,DEGENARATIF,0,90,90
90,April,Surabaya Utara,Krembangan,Puskesmas Gading,GIGI,43,325,368
91,April,Surabaya Utara,Krembangan,Puskesmas Gading,GIZI,40,42,82
92,April,Surabaya Utara,Krembangan,Puskesmas Gading,KIA,53,413,466
93,April,Surabaya Utara,Krembangan,Puskesmas Gading,LANSIA,29,584,613
94,April,Surabaya Utara,Krembangan,Puskesmas Gading,PARU,0,106,106
95,April,Surabaya Timur,Tambaksari,Puskesmas Gading,PSIKOLOGI,3,9,12
96,April,Surabaya Timur,Tambaksari,Puskesmas Gading,UMUM,240,1733,1973
97,April,Surabaya Timur,Tambaksari,Puskesmas Gayungan,BATRA,1,36,37
98,April,Surabaya Timur,Tambaksari,Puskesmas Gayungan,GIGI,49,428,477
99,April,Surabaya Timur,Tambaksari,Puskesmas Gayungan,GIZI,4,36,40
100,April,Surabaya Timur,Tambaksari,Puskesmas Gayungan,INSTALASI GAWAT DARURAT,1,0,1
101,April,Surabaya Timur,Tambaksari,Puskesmas Gayungan,KIA,108,472,580
102,April,Surabaya Timur,Tambaksari,Puskesmas Gayungan,LANSIA,10,580,590
103,April,Surabaya Timur,Tambaksari,Puskesmas Gayungan,PSIKOLOGI,4,19,23
104,April,Surabaya Timur,Tambaksari,Puskesmas Gayungan,UMUM,212,1211,1423
105,April,Surabaya Selatan,Gayungan,Puskesmas Gundih,BATRA,0,1,1
106,April,Surabaya Selatan,Gayungan,Puskesmas Gundih,GIGI,11,175,186
107,April,Surabaya Selatan,Gayungan,Puskesmas Gundih,GIZI,1,31,32
108,April,Surabaya Selatan,Gayungan,Puskesmas Gundih,KIA,31,498,529
109,April,Surabaya Selatan,Gayungan,Puskesmas Gundih,LANSIA,3,346,349
110,April,Surabaya Selatan,Gayungan,Puskesmas Gundih,PARU,0,55,55
111,April,Surabaya Selatan,Gayungan,Puskesmas Gundih,PSIKOLOGI,0,13,13
112,April,Surabaya Pusat,Bubutan,Puskesmas Gundih,UMUM,54,1199,1253
113,April,Surabaya Pusat,Bubutan,Puskesmas Gunung Anyar,BATRA,3,28,31
114,April,Surabaya Pusat,Bubutan,Puskesmas Gunung Anyar,GIGI,36,161,197
115,April,Surabaya Pusat,Bubutan,Puskesmas Gunung Anyar,GIZI,4,20,24
116,April,Surabaya Pusat,Bubutan,Puskesmas Gunung Anyar,KIA,92,481,573
117,April,Surabaya Pusat,Bubutan,Puskesmas Gunung Anyar,LANSIA,14,426,440
118,April,Surabaya Pusat,Bubutan,Puskesmas Gunung Anyar,PKPR,27,73,100
119,April,Surabaya Pusat,Bubutan,Puskesmas Gunung Anyar,PSIKOLOGI,13,54,67
120,April,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,UMUM,213,1027,1240
121,April,Surabaya Timur,Gunung Anyar,Puskesmas Jagir,BATRA,0,27,27
122,April,Surabaya Timur,Gunung Anyar,Puskesmas Jagir,GIGI,81,512,593
123,April,Surabaya Timur,Gunung Anyar,Puskesmas Jagir,GIGI SPESIALIS ,0,1,1
124,April,Surabaya Timur,Gunung Anyar,Puskesmas Jagir,GIZI,1,26,27
125,April,Surabaya Timur,Gunung Anyar,Puskesmas Jagir,INSTALASI GAWAT DARURAT,54,56,110
126,April,Surabaya Timur,Gunung Anyar,Puskesmas Jagir,KIA,176,849,1025
127,April,Surabaya Timur,Gunung Anyar,Puskesmas Jagir,LANSIA,17,694,711
128,April,Surabaya Timur,Gunung Anyar,Puskesmas Jagir,PSIKOLOGI,2,17,19
129,April,Surabaya Selatan,Wonokromo,Puskesmas Jagir,RAWAT INAP,23,38,61
130,April,Surabaya Selatan,Wonokromo,Puskesmas Jagir,UMUM,332,2277,2609
131,April,Surabaya Selatan,Wonokromo,Puskesmas Jemursari,BATRA,1,25,26
132,April,Surabaya Selatan,Wonokromo,Puskesmas Jemursari,GIGI,31,188,219
133,April,Surabaya Selatan,Wonokromo,Puskesmas Jemursari,GIZI,14,28,42
134,April,Surabaya Selatan,Wonokromo,Puskesmas Jemursari,KIA,58,292,350
135,April,Surabaya Selatan,Wonokromo,Puskesmas Jemursari,LANSIA,5,324,329
136,April,Surabaya Selatan,Wonokromo,Puskesmas Jemursari,PSIKOLOGI,15,33,48
137,April,Surabaya Selatan,Wonokromo,Puskesmas Jemursari,UMUM,146,1087,1233
138,April,Surabaya Selatan,Wonokromo,Puskesmas Jeruk,BATRA,3,20,23
139,April,Surabaya Selatan,Wonocolo,Puskesmas Jeruk,GIGI,53,177,230
140,April,Surabaya Selatan,Wonocolo,Puskesmas Jeruk,GIZI,6,13,19
141,April,Surabaya Selatan,Wonocolo,Puskesmas Jeruk,INSTALASI GAWAT DARURAT,1,3,4
142,April,Surabaya Selatan,Wonocolo,Puskesmas Jeruk,KIA,38,169,207
143,April,Surabaya Selatan,Wonocolo,Puskesmas Jeruk,LANSIA,7,209,216
144,April,Surabaya Selatan,Wonocolo,Puskesmas Jeruk,PSIKOLOGI,8,16,24
145,April,Surabaya Selatan,Wonocolo,Puskesmas Jeruk,UMUM,124,1165,1289
146,April,Surabaya Barat,Lakarsantri,Puskesmas Kalijudan,ANAK,12,203,215
147,April,Surabaya Barat,Lakarsantri,Puskesmas Kalijudan,BATRA,5,38,43
148,April,Surabaya Barat,Lakarsantri,Puskesmas Kalijudan,GIGI,25,186,211
149,April,Surabaya Barat,Lakarsantri,Puskesmas Kalijudan,GIZI,0,6,6
150,April,Surabaya Barat,Lakarsantri,Puskesmas Kalijudan,KIA,57,264,321
151,April,Surabaya Barat,Lakarsantri,Puskesmas Kalijudan,LANSIA,13,359,372
152,April,Surabaya Barat,Lakarsantri,Puskesmas Kalijudan,P2M,3,33,36
153,April,Surabaya Barat,Lakarsantri,Puskesmas Kalijudan,PSIKOLOGI,1,2,3
154,April,Surabaya Timur,Mulyorejo,Puskesmas Kalijudan,SANITASI,0,1,1
155,April,Surabaya Timur,Mulyorejo,Puskesmas Kalijudan,UMUM,130,900,1030
156,April,Surabaya Timur,Mulyorejo,Puskesmas Kalirungkut,BATRA,3,33,36
157,April,Surabaya Timur,Mulyorejo,Puskesmas Kalirungkut,GIGI,46,208,254
158,April,Surabaya Timur,Mulyorejo,Puskesmas Kalirungkut,GIGI SPESIALIS ,3,312,315
159,April,Surabaya Timur,Mulyorejo,Puskesmas Kalirungkut,GIZI,16,46,62
160,April,Surabaya Timur,Mulyorejo,Puskesmas Kalirungkut,KIA,115,682,797
161,April,Surabaya Timur,Mulyorejo,Puskesmas Kalirungkut,LANSIA,16,550,566
162,April,Surabaya Timur,Mulyorejo,Puskesmas Kalirungkut,PARU,0,74,74
163,April,Surabaya Timur,Mulyorejo,Puskesmas Kalirungkut,PSIKOLOGI,14,26,40
164,April,Surabaya Timur,Rungkut,Puskesmas Kalirungkut,SANITASI,1,12,13
165,April,Surabaya Timur,Rungkut,Puskesmas Kalirungkut,UMUM,193,1706,1899
166,April,Surabaya Timur,Rungkut,Puskesmas Kebonsari,ANAK,44,305,349
167,April,Surabaya Timur,Rungkut,Puskesmas Kebonsari,BATRA,0,48,48
168,April,Surabaya Timur,Rungkut,Puskesmas Kebonsari,GIGI,34,234,268
169,April,Surabaya Timur,Rungkut,Puskesmas Kebonsari,GIZI,1,4,5
170,April,Surabaya Timur,Rungkut,Puskesmas Kebonsari,INSTALASI GAWAT DARURAT,32,62,94
171,April,Surabaya Timur,Rungkut,Puskesmas Kebonsari,KIA,62,439,501
172,April,Surabaya Timur,Rungkut,Puskesmas Kebonsari,LANSIA,28,524,552
173,April,Surabaya Timur,Rungkut,Puskesmas Kebonsari,MEDICAL CHECK UP,20,20,40
174,April,Surabaya Timur,Rungkut,Puskesmas Kebonsari,P2M,2,61,63
175,April,Surabaya Selatan,Jambangan,Puskesmas Kebonsari,PSIKOLOGI,11,29,40
176,April,Surabaya Selatan,Jambangan,Puskesmas Kebonsari,RAWAT INAP,2,17,19
177,April,Surabaya Selatan,Jambangan,Puskesmas Kebonsari,UMUM,279,1773,2052
178,April,Surabaya Selatan,Jambangan,Puskesmas Kedungdoro,ANAK,41,251,292
179,April,Surabaya Pusat,Jambangan,Puskesmas Kedungdoro,BATRA,3,81,84
180,April,Surabaya Pusat,Jambangan,Puskesmas Kedungdoro,GIGI,34,299,333
181,April,Surabaya Pusat,Jambangan,Puskesmas Kedungdoro,GIZI,7,14,21
182,April,Surabaya Pusat,Jambangan,Puskesmas Kedungdoro,INSTALASI GAWAT DARURAT,7,143,150
183,April,Surabaya Pusat,Jambangan,Puskesmas Kedungdoro,KIA,64,292,356
184,April,Surabaya Pusat,Jambangan,Puskesmas Kedungdoro,PARU,1,49,50
185,April,Surabaya Pusat,Jambangan,Puskesmas Kedungdoro,PSIKOLOGI,28,38,66
186,April,Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,SANITASI,0,2,2
187,April,Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,UMUM,160,1697,1857
188,April,Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,VCT,52,233,285
189,April,Surabaya Pusat,Tegalsari,Puskesmas Kedurus,BATRA,0,53,53
190,April,Surabaya Pusat,Tegalsari,Puskesmas Kedurus,GIGI,59,351,410
191,April,Surabaya Pusat,Tegalsari,Puskesmas Kedurus,GIZI,13,47,60
192,April,Surabaya Pusat,Tegalsari,Puskesmas Kedurus,INSTALASI GAWAT DARURAT,12,12,24
193,April,Surabaya Pusat,Tegalsari,Puskesmas Kedurus,KIA,166,693,859
194,April,Surabaya Pusat,Tegalsari,Puskesmas Kedurus,LANSIA,30,904,934
195,April,Surabaya Pusat,Tegalsari,Puskesmas Kedurus,PARU,0,61,61
196,April,Surabaya Pusat,Tegalsari,Puskesmas Kedurus,PSIKOLOGI,2,14,16
197,April,Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,RAWAT INAP,4,6,10
198,April,Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,UMUM,253,1758,2011
199,April,Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,VCT,2,97,99
200,April,Surabaya Selatan,Karang Pilang,Puskesmas Kenjeran,BATRA,0,32,32
201,April,Surabaya Selatan,Karang Pilang,Puskesmas Kenjeran,GIGI,27,197,224
202,April,Surabaya Selatan,Karang Pilang,Puskesmas Kenjeran,GIZI,0,9,9
203,April,Surabaya Utara,Karang Pilang,Puskesmas Kenjeran,KIA,78,401,479
204,April,Surabaya Utara,Karang Pilang,Puskesmas Kenjeran,PSIKOLOGI,6,30,36
205,April,Surabaya Utara,Karang Pilang,Puskesmas Kenjeran,UMUM,136,1461,1597
206,April,Surabaya Utara,Karang Pilang,Puskesmas Keputih,BATRA,4,22,26
207,April,Surabaya Utara,Karang Pilang,Puskesmas Keputih,GIGI,20,123,143
208,April,Surabaya Utara,Bulak,Puskesmas Keputih,KIA,75,291,366
209,April,Surabaya Utara,Bulak,Puskesmas Keputih,LANSIA,10,188,198
210,April,Surabaya Utara,Bulak,Puskesmas Keputih,PSIKOLOGI,2,3,5
211,April,Surabaya Utara,Bulak,Puskesmas Keputih,UMUM,176,783,959
212,April,Surabaya Utara,Bulak,Puskesmas Ketabang,BATRA,5,20,25
213,April,Surabaya Utara,Bulak,Puskesmas Ketabang,GIGI,26,188,214
214,April,Surabaya Timur,Sukolilo,Puskesmas Ketabang,GIZI,0,7,7
215,April,Surabaya Timur,Sukolilo,Puskesmas Ketabang,KIA,37,248,285
216,April,Surabaya Timur,Sukolilo,Puskesmas Ketabang,LANSIA,19,472,491
217,April,Surabaya Timur,Sukolilo,Puskesmas Ketabang,PSIKOLOGI,1,8,9
218,April,Surabaya Timur,Sukolilo,Puskesmas Ketabang,UMUM,130,1100,1230
219,April,Surabaya Timur,Sukolilo,Puskesmas Klampis Ngasem,BATRA,0,16,16
220,April,Surabaya Pusat,Genteng,Puskesmas Klampis Ngasem,GIGI,30,219,249
221,April,Surabaya Pusat,Genteng,Puskesmas Klampis Ngasem,GIZI,0,5,5
222,April,Surabaya Pusat,Genteng,Puskesmas Klampis Ngasem,KIA,56,307,363
223,April,Surabaya Pusat,Genteng,Puskesmas Klampis Ngasem,LANSIA,16,281,297
224,April,Surabaya Pusat,Genteng,Puskesmas Klampis Ngasem,PSIKOLOGI,3,6,9
225,April,Surabaya Pusat,Genteng,Puskesmas Klampis Ngasem,TUMBUH KEMBANG,1,0,1
226,April,Surabaya Pusat,Genteng,Puskesmas Klampis Ngasem,UMUM,160,827,987
227,April,Surabaya Timur,Sukolilo,Puskesmas Krembangan Selatan,BATRA,1,23,24
228,April,Surabaya Timur,Sukolilo,Puskesmas Krembangan Selatan,GIGI,18,176,194
229,April,Surabaya Timur,Sukolilo,Puskesmas Krembangan Selatan,GIZI,1,7,8
230,April,Surabaya Timur,Sukolilo,Puskesmas Krembangan Selatan,INSTALASI GAWAT DARURAT,36,140,176
231,April,Surabaya Timur,Sukolilo,Puskesmas Krembangan Selatan,KIA,87,723,810
232,April,Surabaya Timur,Sukolilo,Puskesmas Krembangan Selatan,LANSIA,13,455,468
233,April,Surabaya Timur,Sukolilo,Puskesmas Krembangan Selatan,PSIKOLOGI,1,3,4
234,April,Surabaya Utara,Krembangan,Puskesmas Krembangan Selatan,RAWAT INAP,3,11,14
235,April,Surabaya Utara,Krembangan,Puskesmas Krembangan Selatan,UMUM,165,1177,1342
236,April,Surabaya Utara,Krembangan,Puskesmas Lidah Kulon,BATRA,0,29,29
237,April,Surabaya Utara,Krembangan,Puskesmas Lidah Kulon,GIGI,26,263,289
238,April,Surabaya Utara,Krembangan,Puskesmas Lidah Kulon,GIZI,0,3,3
239,April,Surabaya Utara,Krembangan,Puskesmas Lidah Kulon,KIA,56,356,412
240,April,Surabaya Utara,Krembangan,Puskesmas Lidah Kulon,LANSIA,10,357,367
241,April,Surabaya Utara,Krembangan,Puskesmas Lidah Kulon,PSIKOLOGI,1,17,18
242,April,Surabaya Utara,Krembangan,Puskesmas Lidah Kulon,UMUM,225,1251,1476
243,April,Surabaya Barat,Lakarsantri,Puskesmas Lontar,BATRA,4,8,12
244,April,Surabaya Barat,Lakarsantri,Puskesmas Lontar,GIGI,37,192,229
245,April,Surabaya Barat,Lakarsantri,Puskesmas Lontar,GIZI,0,3,3
246,April,Surabaya Barat,Lakarsantri,Puskesmas Lontar,KIA,78,260,338
247,April,Surabaya Barat,Lakarsantri,Puskesmas Lontar,LANSIA,19,272,291
248,April,Surabaya Barat,Lakarsantri,Puskesmas Lontar,PSIKOLOGI,2,6,8
249,April,Surabaya Barat,Lakarsantri,Puskesmas Lontar,UMUM,209,966,1175
250,April,Surabaya Barat,Sambikerep,Puskesmas Made,BATRA,0,12,12
251,April,Surabaya Barat,Sambikerep,Puskesmas Made,GIGI,26,173,199
252,April,Surabaya Barat,Sambikerep,Puskesmas Made,GIZI,0,4,4
253,April,Surabaya Barat,Sambikerep,Puskesmas Made,INSTALASI GAWAT DARURAT,1,0,1
254,April,Surabaya Barat,Sambikerep,Puskesmas Made,KIA,51,316,367
255,April,Surabaya Barat,Sambikerep,Puskesmas Made,LANSIA,4,193,197
256,April,Surabaya Barat,Sambikerep,Puskesmas Made,PSIKOLOGI,2,7,9
257,April,Surabaya Barat,Sambikerep,Puskesmas Made,UMUM,106,830,936
258,April,Surabaya Barat,Sambikerep,Puskesmas Manukan Kulon,BATRA,3,66,69
259,April,Surabaya Barat,Sambikerep,Puskesmas Manukan Kulon,GIGI,74,379,453
260,April,Surabaya Barat,Sambikerep,Puskesmas Manukan Kulon,GIZI,2,17,19
261,April,Surabaya Barat,Sambikerep,Puskesmas Manukan Kulon,INSTALASI GAWAT DARURAT,22,48,70
262,April,Surabaya Barat,Sambikerep,Puskesmas Manukan Kulon,KIA,153,687,840
263,April,Surabaya Barat,Tandes,Puskesmas Manukan Kulon,LANSIA,23,969,992
264,April,Surabaya Barat,Tandes,Puskesmas Manukan Kulon,PSIKOLOGI,4,18,22
265,April,Surabaya Barat,Tandes,Puskesmas Manukan Kulon,PTRM,0,38,38
266,April,Surabaya Barat,Tandes,Puskesmas Manukan Kulon,RAWAT INAP,2,20,22
267,April,Surabaya Barat,Tandes,Puskesmas Manukan Kulon,SANITASI,0,1,1
268,April,Surabaya Barat,Tandes,Puskesmas Manukan Kulon,UMUM,351,2237,2588
269,April,Surabaya Barat,Tandes,Puskesmas Medokan Ayu,BATRA,7,96,103
270,April,Surabaya Barat,Tandes,Puskesmas Medokan Ayu,GIGI,60,344,404
271,April,Surabaya Barat,Tandes,Puskesmas Medokan Ayu,GIZI,1,16,17
272,April,Surabaya Barat,Tandes,Puskesmas Medokan Ayu,INSTALASI GAWAT DARURAT,1,4,5
273,April,Surabaya Barat,Tandes,Puskesmas Medokan Ayu,KIA,170,492,662
274,April,Surabaya Timur,Rungkut,Puskesmas Medokan Ayu,LANSIA,34,595,629
275,April,Surabaya Timur,Rungkut,Puskesmas Medokan Ayu,PSIKOLOGI,60,75,135
276,April,Surabaya Timur,Rungkut,Puskesmas Medokan Ayu,RAWAT INAP,9,133,142
277,April,Surabaya Timur,Rungkut,Puskesmas Medokan Ayu,UMUM,313,2242,2555
278,April,Surabaya Timur,Rungkut,Puskesmas Menur,BATRA,1,48,49
279,April,Surabaya Timur,Rungkut,Puskesmas Menur,GIGI,58,259,317
280,April,Surabaya Timur,Rungkut,Puskesmas Menur,GIZI,14,10,24
281,April,Surabaya Timur,Rungkut,Puskesmas Menur,KIA,104,435,539
282,April,Surabaya Timur,Rungkut,Puskesmas Menur,LANSIA,13,595,608
283,April,Surabaya Timur,Rungkut,Puskesmas Menur,MEDICAL CHECK UP,3,8,11
284,April,Surabaya Timur,Rungkut,Puskesmas Menur,PSIKOLOGI,25,24,49
285,April,Surabaya Timur,Sukolilo,Puskesmas Menur,UMUM,182,1165,1347
286,April,Surabaya Timur,Sukolilo,Puskesmas Mojo,BATRA,2,28,30
287,April,Surabaya Timur,Sukolilo,Puskesmas Mojo,GIGI,28,345,373
288,April,Surabaya Timur,Sukolilo,Puskesmas Mojo,GIZI,0,3,3
289,April,Surabaya Timur,Sukolilo,Puskesmas Mojo,KIA,141,500,641
290,April,Surabaya Timur,Sukolilo,Puskesmas Mojo,LANSIA,26,723,749
291,April,Surabaya Timur,Sukolilo,Puskesmas Mojo,MEDICAL CHECK UP,8,15,23
292,April,Surabaya Timur,Sukolilo,Puskesmas Mojo,P2M,3,142,145
293,April,Surabaya Timur,Sukolilo,Puskesmas Mojo,PSIKOLOGI,1,13,14
294,April,Surabaya Timur,Gubeng,Puskesmas Mojo,UMUM,215,1721,1936
295,April,Surabaya Timur,Gubeng,Puskesmas Moro Krembangan ,ANAK,55,320,375
296,April,Surabaya Timur,Gubeng,Puskesmas Moro Krembangan ,BATRA,0,22,22
297,April,Surabaya Timur,Gubeng,Puskesmas Moro Krembangan ,GIGI,38,161,199
298,April,Surabaya Timur,Gubeng,Puskesmas Moro Krembangan ,GIZI,16,64,80
299,April,Surabaya Timur,Gubeng,Puskesmas Moro Krembangan ,INSTALASI GAWAT DARURAT,1,0,1
300,April,Surabaya Timur,Gubeng,Puskesmas Moro Krembangan ,KIA,48,206,254
301,April,Surabaya Timur,Gubeng,Puskesmas Moro Krembangan ,LANSIA,8,307,315
302,April,Surabaya Timur,Gubeng,Puskesmas Moro Krembangan ,PSIKOLOGI,8,36,44
303,April,Surabaya Utara,Krembangan,Puskesmas Moro Krembangan ,SANITASI,0,7,7
