_id,Periode,Wilayah,Kecamatan,Nama Puskesmas,Poli,Baru,Lama,Total Kunjungan
154,April,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,Poli PCR-SWAB,,,0
155,April,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,PSIKOLOGI,0,9,9
156,April,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,PTRM,,,0
157,April,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,RAWAT INAP,0,2,2
158,April,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,SANITASI,,,0
159,April,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,STD,,,0
160,April,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,TBC/PARU,0,37,37
161,April,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,UMUM,303,1047,1350
162,April,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,VCT,,,0
163,April,Surabaya Utara,Krembangan,Puskesmas Dupak,BATRA,0,11,11
164,April,Surabaya Utara,Krembangan,Puskesmas Dupak,GIGI,11,150,161
165,April,Surabaya Utara,Krembangan,Puskesmas Dupak,GIZI,1,11,12
166,April,Surabaya Utara,Krembangan,Puskesmas Dupak,INSTALASI GAWAT DARURAT,21,30,51
167,April,Surabaya Utara,Krembangan,Puskesmas Dupak,KIA,81,598,679
168,April,Surabaya Utara,Krembangan,Puskesmas Dupak,LABORATORIUM,,,0
169,April,Surabaya Utara,Krembangan,Puskesmas Dupak,LANSIA,9,301,310
170,April,Surabaya Utara,Krembangan,Puskesmas Dupak,MATA,,,0
171,April,Surabaya Utara,Krembangan,Puskesmas Dupak,PKPR,,,0
172,April,Surabaya Utara,Krembangan,Puskesmas Dupak,Poli PCR-SWAB,,,0
173,April,Surabaya Utara,Krembangan,Puskesmas Dupak,PSIKOLOGI,3,21,24
174,April,Surabaya Utara,Krembangan,Puskesmas Dupak,PTRM,,,0
175,April,Surabaya Utara,Krembangan,Puskesmas Dupak,RAWAT INAP,16,11,27
176,April,Surabaya Utara,Krembangan,Puskesmas Dupak,SANITASI,0,1,1
177,April,Surabaya Utara,Krembangan,Puskesmas Dupak,STD,,,0
178,April,Surabaya Utara,Krembangan,Puskesmas Dupak,TBC/PARU,,,0
179,April,Surabaya Utara,Krembangan,Puskesmas Dupak,UMUM,107,1003,1110
180,April,Surabaya Utara,Krembangan,Puskesmas Dupak,VCT,,,0
181,April,Surabaya Timur,Tambaksari,Puskesmas Gading,BATRA,2,8,10
182,April,Surabaya Timur,Tambaksari,Puskesmas Gading,GIGI,28,133,161
183,April,Surabaya Timur,Tambaksari,Puskesmas Gading,GIZI,46,27,73
184,April,Surabaya Timur,Tambaksari,Puskesmas Gading,INSTALASI GAWAT DARURAT,,,0
185,April,Surabaya Timur,Tambaksari,Puskesmas Gading,KIA,94,618,712
186,April,Surabaya Timur,Tambaksari,Puskesmas Gading,LABORATORIUM,,,0
187,April,Surabaya Timur,Tambaksari,Puskesmas Gading,LANSIA,,,0
188,April,Surabaya Timur,Tambaksari,Puskesmas Gading,MATA,,,0
189,April,Surabaya Timur,Tambaksari,Puskesmas Gading,PKPR,,,0
190,April,Surabaya Timur,Tambaksari,Puskesmas Gading,Poli PCR-SWAB,,,0
191,April,Surabaya Timur,Tambaksari,Puskesmas Gading,PSIKOLOGI,1,13,14
192,April,Surabaya Timur,Tambaksari,Puskesmas Gading,PTRM,,,0
193,April,Surabaya Timur,Tambaksari,Puskesmas Gading,RAWAT INAP,,,0
194,April,Surabaya Timur,Tambaksari,Puskesmas Gading,SANITASI,,,0
195,April,Surabaya Timur,Tambaksari,Puskesmas Gading,STD,,,0
196,April,Surabaya Timur,Tambaksari,Puskesmas Gading,TBC/PARU,,,0
197,April,Surabaya Timur,Tambaksari,Puskesmas Gading,UMUM,203,1976,2179
198,April,Surabaya Timur,Tambaksari,Puskesmas Gading,VCT,,,0
199,April,Surabaya Selatan,Gayungan,Puskesmas Gayungan,BATRA,0,13,13
200,April,Surabaya Selatan,Gayungan,Puskesmas Gayungan,GIGI,42,288,330
201,April,Surabaya Selatan,Gayungan,Puskesmas Gayungan,GIZI,8,34,42
202,April,Surabaya Selatan,Gayungan,Puskesmas Gayungan,INSTALASI GAWAT DARURAT,,,0
203,April,Surabaya Selatan,Gayungan,Puskesmas Gayungan,KIA,86,386,472
204,April,Surabaya Selatan,Gayungan,Puskesmas Gayungan,LABORATORIUM,,,0
205,April,Surabaya Selatan,Gayungan,Puskesmas Gayungan,LANSIA,27,689,716
206,April,Surabaya Selatan,Gayungan,Puskesmas Gayungan,MATA,,,0
207,April,Surabaya Selatan,Gayungan,Puskesmas Gayungan,PKPR,,,0
208,April,Surabaya Selatan,Gayungan,Puskesmas Gayungan,Poli PCR-SWAB,,,0
209,April,Surabaya Selatan,Gayungan,Puskesmas Gayungan,PSIKOLOGI,1,15,16
210,April,Surabaya Selatan,Gayungan,Puskesmas Gayungan,PTRM,,,0
211,April,Surabaya Selatan,Gayungan,Puskesmas Gayungan,RAWAT INAP,,,0
212,April,Surabaya Selatan,Gayungan,Puskesmas Gayungan,SANITASI,,,0
213,April,Surabaya Selatan,Gayungan,Puskesmas Gayungan,STD,,,0
214,April,Surabaya Selatan,Gayungan,Puskesmas Gayungan,TBC/PARU,,,0
215,April,Surabaya Selatan,Gayungan,Puskesmas Gayungan,UMUM,204,1130,1334
