_id,Periode,Wilayah,Kecamatan,Nama Puskesmas,Poli,Baru,Lama,Total Kunjungan
125,Februari,Surabaya Selatan,Wonokromo,Puskesmas Jagir,GIZI,4,29,33
126,Februari,Surabaya Selatan,Wonokromo,Puskesmas Jagir,INSTALASI GAWAT DARURAT,55,51,106
127,Februari,Surabaya Selatan,Wonokromo,Puskesmas Jagir,KIA,242,992,1234
128,Februari,Surabaya Selatan,Wonokromo,Puskesmas Jagir,LANSIA,132,1297,1429
129,Februari,Surabaya Selatan,Wonokromo,Puskesmas Jagir,PSIKOLOGI,2,13,15
130,Februari,Surabaya Selatan,Wonokromo,Puskesmas Jagir,RAWAT INAP,24,40,64
131,Februari,Surabaya Selatan,Wonokromo,Puskesmas Jagir,SANITASI,0,1,1
132,Februari,Surabaya Selatan,Wonokromo,Puskesmas Jagir,UMUM,418,2966,3384
133,Februari,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,BATRA,3,38,41
134,Februari,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,GIGI,41,287,328
135,Februari,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,GIZI,20,29,49
136,Februari,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,KIA,66,362,428
137,Februari,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,LANSIA,9,368,377
138,Februari,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,PSIKOLOGI,17,29,46
139,Februari,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,UMUM,180,1301,1481
140,Februari,Surabaya Barat,Lakarsantri,Puskesmas Jeruk,BATRA,0,18,18
141,Februari,Surabaya Barat,Lakarsantri,Puskesmas Jeruk,GIGI,65,273,338
142,Februari,Surabaya Barat,Lakarsantri,Puskesmas Jeruk,GIZI,6,47,53
143,Februari,Surabaya Barat,Lakarsantri,Puskesmas Jeruk,INSTALASI GAWAT DARURAT,2,1,3
144,Februari,Surabaya Barat,Lakarsantri,Puskesmas Jeruk,KIA,41,187,228
145,Februari,Surabaya Barat,Lakarsantri,Puskesmas Jeruk,LANSIA,10,411,421
146,Februari,Surabaya Barat,Lakarsantri,Puskesmas Jeruk,PSIKOLOGI,7,29,36
147,Februari,Surabaya Barat,Lakarsantri,Puskesmas Jeruk,SANITASI,0,1,1
148,Februari,Surabaya Barat,Lakarsantri,Puskesmas Jeruk,UMUM,278,1490,1768
149,Februari,Surabaya Timur,Mulyorejo,Puskesmas Kalijudan,ANAK,28,199,227
150,Februari,Surabaya Timur,Mulyorejo,Puskesmas Kalijudan,BATRA,1,48,49
151,Februari,Surabaya Timur,Mulyorejo,Puskesmas Kalijudan,GIGI,39,277,316
152,Februari,Surabaya Timur,Mulyorejo,Puskesmas Kalijudan,GIZI,1,5,6
153,Februari,Surabaya Timur,Mulyorejo,Puskesmas Kalijudan,INSTALASI GAWAT DARURAT,1,0,1
154,Februari,Surabaya Timur,Mulyorejo,Puskesmas Kalijudan,KIA,93,298,391
155,Februari,Surabaya Timur,Mulyorejo,Puskesmas Kalijudan,LANSIA,17,383,400
156,Februari,Surabaya Timur,Mulyorejo,Puskesmas Kalijudan,P2M,4,50,54
157,Februari,Surabaya Timur,Mulyorejo,Puskesmas Kalijudan,PSIKOLOGI,2,5,7
158,Februari,Surabaya Timur,Mulyorejo,Puskesmas Kalijudan,UMUM,225,1245,1470
159,Februari,Surabaya Timur,Rungkut,Puskesmas Kalirungkut,BATRA,5,64,69
160,Februari,Surabaya Timur,Rungkut,Puskesmas Kalirungkut,GIGI,59,325,384
161,Februari,Surabaya Timur,Rungkut,Puskesmas Kalirungkut,GIGI SPESIALIS ,10,420,430
162,Februari,Surabaya Timur,Rungkut,Puskesmas Kalirungkut,GIZI,10,58,68
163,Februari,Surabaya Timur,Rungkut,Puskesmas Kalirungkut,INSTALASI GAWAT DARURAT,0,1,1
164,Februari,Surabaya Timur,Rungkut,Puskesmas Kalirungkut,KIA,139,822,961
165,Februari,Surabaya Timur,Rungkut,Puskesmas Kalirungkut,LANSIA,6,345,351
