_id,Periode,Wilayah,Kecamatan,Nama Puskesmas,Poli,Baru,Lama,Total
280,Agustus,Surabaya Barat,Tandes,Puskesmas Manukan Kulon,UMUM,474,3227,3701
281,Agustus,Surabaya Timur,Rungkut,Puskesmas Medokan Ayu,BATRA,8,149,157
282,Agustus,Surabaya Timur,Rungkut,Puskesmas Medokan Ayu,GIGI,221,845,1066
283,Agustus,Surabaya Timur,Rungkut,Puskesmas Medokan Ayu,GIZI,5,19,24
284,Agustus,Surabaya Timur,Rungkut,Puskesmas Medokan Ayu,INSTALASI GAWAT DARURAT,1,0,1
285,Agustus,Surabaya Timur,Rungkut,Puskesmas Medokan Ayu,KIA,273,1179,1452
286,Agustus,Surabaya Timur,Rungkut,Puskesmas Medokan Ayu,LANSIA,33,893,926
287,Agustus,Surabaya Timur,Rungkut,Puskesmas Medokan Ayu,LOKET,0,1,1
288,Agustus,Surabaya Timur,Rungkut,Puskesmas Medokan Ayu,PSIKOLOGI,50,76,126
289,Agustus,Surabaya Timur,Rungkut,Puskesmas Medokan Ayu,RAWAT INAP,17,118,135
290,Agustus,Surabaya Timur,Rungkut,Puskesmas Medokan Ayu,UMUM,452,3207,3659
291,Agustus,Surabaya Timur,Sukolilo,Puskesmas Menur,BATRA,0,84,84
292,Agustus,Surabaya Timur,Sukolilo,Puskesmas Menur,GIGI,83,533,616
293,Agustus,Surabaya Timur,Sukolilo,Puskesmas Menur,GIZI,0,8,8
294,Agustus,Surabaya Timur,Sukolilo,Puskesmas Menur,KIA,126,706,832
295,Agustus,Surabaya Timur,Sukolilo,Puskesmas Menur,LANSIA,27,949,976
296,Agustus,Surabaya Timur,Sukolilo,Puskesmas Menur,PSIKOLOGI,5,17,22
297,Agustus,Surabaya Timur,Sukolilo,Puskesmas Menur,UMUM,256,2022,2278
298,Agustus,Surabaya Timur,Gubeng,Puskesmas Mojo,BATRA,2,38,40
299,Agustus,Surabaya Timur,Gubeng,Puskesmas Mojo,GIGI,32,436,468
300,Agustus,Surabaya Timur,Gubeng,Puskesmas Mojo,GIZI,0,3,3
301,Agustus,Surabaya Timur,Gubeng,Puskesmas Mojo,KIA,204,652,856
302,Agustus,Surabaya Timur,Gubeng,Puskesmas Mojo,LANSIA,22,907,929
303,Agustus,Surabaya Timur,Gubeng,Puskesmas Mojo,MEDICAL CHECK UP,0,3,3
304,Agustus,Surabaya Timur,Gubeng,Puskesmas Mojo,P2M,7,161,168
305,Agustus,Surabaya Timur,Gubeng,Puskesmas Mojo,PSIKOLOGI,1,10,11
306,Agustus,Surabaya Timur,Gubeng,Puskesmas Mojo,UMUM,341,2477,2818
307,Agustus,Surabaya Utara,Krembangan,Puskesmas Moro Krembangan ,ANAK,81,633,714
308,Agustus,Surabaya Utara,Krembangan,Puskesmas Moro Krembangan ,BATRA,4,21,25
309,Agustus,Surabaya Utara,Krembangan,Puskesmas Moro Krembangan ,GIGI,48,252,300
310,Agustus,Surabaya Utara,Krembangan,Puskesmas Moro Krembangan ,GIZI,19,115,134
311,Agustus,Surabaya Utara,Krembangan,Puskesmas Moro Krembangan ,KIA,80,285,365
312,Agustus,Surabaya Utara,Krembangan,Puskesmas Moro Krembangan ,LANSIA,19,693,712
313,Agustus,Surabaya Utara,Krembangan,Puskesmas Moro Krembangan ,PSIKOLOGI,9,42,51
314,Agustus,Surabaya Utara,Krembangan,Puskesmas Moro Krembangan ,SANITASI,0,1,1
315,Agustus,Surabaya Utara,Krembangan,Puskesmas Moro Krembangan ,UMUM,195,1988,2183
316,Agustus,Surabaya Timur,Mulyorejo,Puskesmas Mulyorejo,BATRA,6,60,66
317,Agustus,Surabaya Timur,Mulyorejo,Puskesmas Mulyorejo,GIGI,131,444,575
318,Agustus,Surabaya Timur,Mulyorejo,Puskesmas Mulyorejo,GIZI,47,67,114
319,Agustus,Surabaya Timur,Mulyorejo,Puskesmas Mulyorejo,HAMIL,50,226,276
320,Agustus,Surabaya Timur,Mulyorejo,Puskesmas Mulyorejo,INSTALASI GAWAT DARURAT,7,14,21
321,Agustus,Surabaya Timur,Mulyorejo,Puskesmas Mulyorejo,KIA,138,586,724
322,Agustus,Surabaya Timur,Mulyorejo,Puskesmas Mulyorejo,LANSIA,33,644,677
323,Agustus,Surabaya Timur,Mulyorejo,Puskesmas Mulyorejo,PSIKOLOGI,57,64,121
324,Agustus,Surabaya Timur,Mulyorejo,Puskesmas Mulyorejo,RAWAT INAP,8,18,26
325,Agustus,Surabaya Timur,Mulyorejo,Puskesmas Mulyorejo,UMUM,373,1769,2142
326,Agustus,Surabaya Selatan,Wonokromo,Puskesmas Ngagel Rejo,BATRA,1,27,28
327,Agustus,Surabaya Selatan,Wonokromo,Puskesmas Ngagel Rejo,GIGI,33,550,583
328,Agustus,Surabaya Selatan,Wonokromo,Puskesmas Ngagel Rejo,KIA,151,1935,2086
329,Agustus,Surabaya Selatan,Wonokromo,Puskesmas Ngagel Rejo,LANSIA,24,938,962
330,Agustus,Surabaya Selatan,Wonokromo,Puskesmas Ngagel Rejo,Pelayanan Anak Berkebutuhan Khusus(ABK),38,205,243
331,Agustus,Surabaya Selatan,Wonokromo,Puskesmas Ngagel Rejo,PSIKOLOGI,3,15,18
332,Agustus,Surabaya Selatan,Wonokromo,Puskesmas Ngagel Rejo,UMUM,284,1784,2068
333,Agustus,Surabaya Timur,Tambaksari,Puskesmas Pacarkeling,BATRA,0,52,52
334,Agustus,Surabaya Timur,Tambaksari,Puskesmas Pacarkeling,GIGI,33,271,304
335,Agustus,Surabaya Timur,Tambaksari,Puskesmas Pacarkeling,GIZI,2,26,28
336,Agustus,Surabaya Timur,Tambaksari,Puskesmas Pacarkeling,KIA,120,836,956
337,Agustus,Surabaya Timur,Tambaksari,Puskesmas Pacarkeling,LANSIA,0,7,7
338,Agustus,Surabaya Timur,Tambaksari,Puskesmas Pacarkeling,PSIKOLOGI,0,48,48
339,Agustus,Surabaya Timur,Tambaksari,Puskesmas Pacarkeling,SANITASI,0,2,2
340,Agustus,Surabaya Timur,Tambaksari,Puskesmas Pacarkeling,UMUM,247,2730,2977
341,Agustus,Surabaya Selatan,Sawahan,Puskesmas Pakis,BATRA,1,58,59
342,Agustus,Surabaya Selatan,Sawahan,Puskesmas Pakis,GIGI,22,415,437
343,Agustus,Surabaya Selatan,Sawahan,Puskesmas Pakis,GIZI,1,35,36
344,Agustus,Surabaya Selatan,Sawahan,Puskesmas Pakis,KIA,90,791,881
345,Agustus,Surabaya Selatan,Sawahan,Puskesmas Pakis,LANSIA,7,706,713
346,Agustus,Surabaya Selatan,Sawahan,Puskesmas Pakis,PARU,1,143,144
347,Agustus,Surabaya Selatan,Sawahan,Puskesmas Pakis,PSIKOLOGI,5,23,28
348,Agustus,Surabaya Selatan,Sawahan,Puskesmas Pakis,RAWAT INAP,3,3,6
349,Agustus,Surabaya Selatan,Sawahan,Puskesmas Pakis,UMUM,302,2464,2766
350,Agustus,Surabaya Selatan,Semampir,Puskesmas Pegirian,BATRA,2,80,82
351,Agustus,Surabaya Selatan,Semampir,Puskesmas Pegirian,GIGI,40,307,347
352,Agustus,Surabaya Selatan,Semampir,Puskesmas Pegirian,GIZI,0,10,10
353,Agustus,Surabaya Selatan,Semampir,Puskesmas Pegirian,KIA,133,832,965
354,Agustus,Surabaya Selatan,Semampir,Puskesmas Pegirian,LANSIA,14,490,504
355,Agustus,Surabaya Selatan,Semampir,Puskesmas Pegirian,PSIKOLOGI,26,67,93
356,Agustus,Surabaya Selatan,Semampir,Puskesmas Pegirian,SANITASI,9,67,76
357,Agustus,Surabaya Selatan,Semampir,Puskesmas Pegirian,UMUM,172,2128,2300
358,Agustus,Surabaya Pusat,Genteng,Puskesmas Peneleh,BATRA,1,10,11
359,Agustus,Surabaya Pusat,Genteng,Puskesmas Peneleh,GIGI,50,298,348
360,Agustus,Surabaya Pusat,Genteng,Puskesmas Peneleh,GIZI,4,25,29
361,Agustus,Surabaya Pusat,Genteng,Puskesmas Peneleh,KIA,114,561,675
362,Agustus,Surabaya Pusat,Genteng,Puskesmas Peneleh,LANSIA,20,704,724
363,Agustus,Surabaya Pusat,Genteng,Puskesmas Peneleh,PSIKOLOGI,1,2,3
364,Agustus,Surabaya Pusat,Genteng,Puskesmas Peneleh,SANITASI,1,1,2
365,Agustus,Surabaya Pusat,Genteng,Puskesmas Peneleh,UMUM,194,1987,2181
366,Agustus,Surabaya Utara,Pabean Cantian,Puskesmas Perak Timur,ANAK,114,664,778
367,Agustus,Surabaya Utara,Pabean Cantian,Puskesmas Perak Timur,BATRA,2,32,34
368,Agustus,Surabaya Utara,Pabean Cantian,Puskesmas Perak Timur,GIGI,44,375,419
369,Agustus,Surabaya Utara,Pabean Cantian,Puskesmas Perak Timur,GIZI,6,29,35
370,Agustus,Surabaya Utara,Pabean Cantian,Puskesmas Perak Timur,INSTALASI GAWAT DARURAT,1,0,1
371,Agustus,Surabaya Utara,Pabean Cantian,Puskesmas Perak Timur,KIA,88,438,526
372,Agustus,Surabaya Utara,Pabean Cantian,Puskesmas Perak Timur,LANSIA,28,656,684
373,Agustus,Surabaya Utara,Pabean Cantian,Puskesmas Perak Timur,PARU,3,90,93
374,Agustus,Surabaya Utara,Pabean Cantian,Puskesmas Perak Timur,PSIKOLOGI,6,36,42
375,Agustus,Surabaya Utara,Pabean Cantian,Puskesmas Perak Timur,STD,7,117,124
376,Agustus,Surabaya Utara,Pabean Cantian,Puskesmas Perak Timur,UMUM,457,4060,4517
377,Agustus,Surabaya Timur,Gubeng,Puskesmas Pucangsewu,BATRA,2,94,96
378,Agustus,Surabaya Timur,Gubeng,Puskesmas Pucangsewu,GIGI,44,526,570
379,Agustus,Surabaya Timur,Gubeng,Puskesmas Pucangsewu,GIZI,1,1,2
380,Agustus,Surabaya Timur,Gubeng,Puskesmas Pucangsewu,INSTALASI GAWAT DARURAT,7,5,12
381,Agustus,Surabaya Timur,Gubeng,Puskesmas Pucangsewu,KIA,110,725,835
382,Agustus,Surabaya Timur,Gubeng,Puskesmas Pucangsewu,LANSIA,37,1447,1484
383,Agustus,Surabaya Timur,Gubeng,Puskesmas Pucangsewu,PSIKOLOGI,2,10,12
384,Agustus,Surabaya Timur,Gubeng,Puskesmas Pucangsewu,UMUM,282,2448,2730
385,Agustus,Surabaya Selatan,Sawahan,Puskesmas Putat Jaya,BATRA,3,46,49
386,Agustus,Surabaya Selatan,Sawahan,Puskesmas Putat Jaya,GIGI,47,436,483
387,Agustus,Surabaya Selatan,Sawahan,Puskesmas Putat Jaya,GIZI,17,64,81
388,Agustus,Surabaya Selatan,Sawahan,Puskesmas Putat Jaya,INSTALASI GAWAT DARURAT,0,1,1
389,Agustus,Surabaya Selatan,Sawahan,Puskesmas Putat Jaya,KIA,123,717,840
390,Agustus,Surabaya Selatan,Sawahan,Puskesmas Putat Jaya,LANSIA,15,737,752
391,Agustus,Surabaya Selatan,Sawahan,Puskesmas Putat Jaya,PSIKOLOGI,44,90,134
392,Agustus,Surabaya Selatan,Sawahan,Puskesmas Putat Jaya,STD,40,37,77
393,Agustus,Surabaya Selatan,Sawahan,Puskesmas Putat Jaya,UMUM,244,2086,2330
394,Agustus,Surabaya Selatan,Sawahan,Puskesmas Putat Jaya,VCT,48,149,197
395,Agustus,Surabaya Timur,Tambaksari,Puskesmas Rangkah,BATRA,2,20,22
396,Agustus,Surabaya Timur,Tambaksari,Puskesmas Rangkah,GIGI,60,489,549
397,Agustus,Surabaya Timur,Tambaksari,Puskesmas Rangkah,GIZI,3,29,32
398,Agustus,Surabaya Timur,Tambaksari,Puskesmas Rangkah,KIA,712,1901,2613
399,Agustus,Surabaya Timur,Tambaksari,Puskesmas Rangkah,LANSIA,33,904,937
400,Agustus,Surabaya Timur,Tambaksari,Puskesmas Rangkah,PARU,0,89,89
401,Agustus,Surabaya Timur,Tambaksari,Puskesmas Rangkah,PSIKOLOGI,28,47,75
402,Agustus,Surabaya Timur,Tambaksari,Puskesmas Rangkah,UMUM,346,2693,3039
403,Agustus,Surabaya Selatan,Sawahan,Puskesmas Sawahan,BATRA,3,53,56
404,Agustus,Surabaya Selatan,Sawahan,Puskesmas Sawahan,GIGI,39,495,534
405,Agustus,Surabaya Selatan,Sawahan,Puskesmas Sawahan,GIZI,18,46,64
406,Agustus,Surabaya Selatan,Sawahan,Puskesmas Sawahan,KIA,116,883,999
407,Agustus,Surabaya Selatan,Sawahan,Puskesmas Sawahan,LANSIA,14,876,890
408,Agustus,Surabaya Selatan,Sawahan,Puskesmas Sawahan,PSIKOLOGI,16,48,64
409,Agustus,Surabaya Selatan,Sawahan,Puskesmas Sawahan,UMUM,267,2676,2943
410,Agustus,Surabaya Utara,Semampir,Puskesmas Sawah Pulo,ANAK,68,490,558
411,Agustus,Surabaya Utara,Semampir,Puskesmas Sawah Pulo,BATRA,2,19,21
412,Agustus,Surabaya Utara,Semampir,Puskesmas Sawah Pulo,GIGI,44,313,357
413,Agustus,Surabaya Utara,Semampir,Puskesmas Sawah Pulo,GIZI,4,61,65
414,Agustus,Surabaya Utara,Semampir,Puskesmas Sawah Pulo,INSTALASI GAWAT DARURAT,0,1,1
415,Agustus,Surabaya Utara,Semampir,Puskesmas Sawah Pulo,KIA,83,329,412
416,Agustus,Surabaya Utara,Semampir,Puskesmas Sawah Pulo,LANSIA,17,388,405
417,Agustus,Surabaya Utara,Semampir,Puskesmas Sawah Pulo,PARU,3,85,88
418,Agustus,Surabaya Utara,Semampir,Puskesmas Sawah Pulo,UMUM,154,1783,1937
419,Agustus,Surabaya Barat,Benowo,Puskesmas Sememi,BATRA,0,44,44
420,Agustus,Surabaya Barat,Benowo,Puskesmas Sememi,GIGI,57,550,607
421,Agustus,Surabaya Barat,Benowo,Puskesmas Sememi,GIZI,2,8,10
422,Agustus,Surabaya Barat,Benowo,Puskesmas Sememi,KIA,277,1327,1604
423,Agustus,Surabaya Barat,Benowo,Puskesmas Sememi,LANSIA,16,725,741
424,Agustus,Surabaya Barat,Benowo,Puskesmas Sememi,PSIKOLOGI,4,33,37
425,Agustus,Surabaya Barat,Benowo,Puskesmas Sememi,UMUM,387,2923,3310
426,Agustus,Surabaya Barat,Benowo,Puskesmas Sememi,VCT,12,32,44
427,Agustus,Surabaya Selatan,Wonocolo,Puskesmas Sidosermo,BATRA,0,39,39
428,Agustus,Surabaya Selatan,Wonocolo,Puskesmas Sidosermo,GIGI,52,281,333
429,Agustus,Surabaya Selatan,Wonocolo,Puskesmas Sidosermo,GIZI,21,61,82
430,Agustus,Surabaya Selatan,Wonocolo,Puskesmas Sidosermo,INSTALASI GAWAT DARURAT,0,1,1
431,Agustus,Surabaya Selatan,Wonocolo,Puskesmas Sidosermo,KIA,146,669,815
432,Agustus,Surabaya Selatan,Wonocolo,Puskesmas Sidosermo,LANSIA,13,690,703
433,Agustus,Surabaya Selatan,Wonocolo,Puskesmas Sidosermo,PSIKOLOGI,4,19,23
434,Agustus,Surabaya Selatan,Wonocolo,Puskesmas Sidosermo,UMUM,229,1871,2100
435,Agustus,Surabaya Utara,Semampir,Puskesmas Sidotopo,BATRA,1,30,31
436,Agustus,Surabaya Utara,Semampir,Puskesmas Sidotopo,GIGI,50,353,403
437,Agustus,Surabaya Utara,Semampir,Puskesmas Sidotopo,GIZI,77,561,638
438,Agustus,Surabaya Utara,Semampir,Puskesmas Sidotopo,INSTALASI GAWAT DARURAT,1,0,1
439,Agustus,Surabaya Utara,Semampir,Puskesmas Sidotopo,KIA,91,320,411
440,Agustus,Surabaya Utara,Semampir,Puskesmas Sidotopo,LANSIA,34,754,788
441,Agustus,Surabaya Utara,Semampir,Puskesmas Sidotopo,PARU,5,112,117
442,Agustus,Surabaya Utara,Semampir,Puskesmas Sidotopo,PSIKOLOGI,3,10,13
443,Agustus,Surabaya Utara,Semampir,Puskesmas Sidotopo,UMUM,239,1795,2034
444,Agustus,Surabaya Utara,Kenjeran,Puskesmas Sidotopo Wetan,BATRA,6,67,73
445,Agustus,Surabaya Utara,Kenjeran,Puskesmas Sidotopo Wetan,GIGI,102,597,699
446,Agustus,Surabaya Utara,Kenjeran,Puskesmas Sidotopo Wetan,GIZI,60,191,251
447,Agustus,Surabaya Utara,Kenjeran,Puskesmas Sidotopo Wetan,INSTALASI GAWAT DARURAT,0,1,1
448,Agustus,Surabaya Utara,Kenjeran,Puskesmas Sidotopo Wetan,KIA,293,1623,1916
449,Agustus,Surabaya Utara,Kenjeran,Puskesmas Sidotopo Wetan,LANSIA,10,686,696
450,Agustus,Surabaya Utara,Kenjeran,Puskesmas Sidotopo Wetan,LOKET,0,2,2
451,Agustus,Surabaya Utara,Kenjeran,Puskesmas Sidotopo Wetan,PARU,0,176,176
452,Agustus,Surabaya Utara,Kenjeran,Puskesmas Sidotopo Wetan,PSIKOLOGI,80,155,235
453,Agustus,Surabaya Utara,Kenjeran,Puskesmas Sidotopo Wetan,RAWAT INAP,22,123,145
454,Agustus,Surabaya Utara,Kenjeran,Puskesmas Sidotopo Wetan,SANITASI,56,176,232
455,Agustus,Surabaya Utara,Kenjeran,Puskesmas Sidotopo Wetan,UMUM,399,3609,4008
456,Agustus,Surabaya Pusat,Simokerto,Puskesmas Simolawang,ANAK,106,676,782
457,Agustus,Surabaya Pusat,Simokerto,Puskesmas Simolawang,BATRA,2,18,20
458,Agustus,Surabaya Pusat,Simokerto,Puskesmas Simolawang,GIGI,26,488,514
459,Agustus,Surabaya Pusat,Simokerto,Puskesmas Simolawang,GIZI,3,44,47
460,Agustus,Surabaya Pusat,Simokerto,Puskesmas Simolawang,INSTALASI GAWAT DARURAT,0,1,1
461,Agustus,Surabaya Pusat,Simokerto,Puskesmas Simolawang,KIA,53,343,396
462,Agustus,Surabaya Pusat,Simokerto,Puskesmas Simolawang,LANSIA,19,614,633
463,Agustus,Surabaya Pusat,Simokerto,Puskesmas Simolawang,PARU,1,138,139
464,Agustus,Surabaya Pusat,Simokerto,Puskesmas Simolawang,PSIKOLOGI,34,115,149
465,Agustus,Surabaya Pusat,Simokerto,Puskesmas Simolawang,UMUM,155,2175,2330
466,Agustus,Surabaya Barat,Sukomanunggal,Puskesmas Simomulyo,ANAK,66,716,782
467,Agustus,Surabaya Barat,Sukomanunggal,Puskesmas Simomulyo,BATRA,0,45,45
468,Agustus,Surabaya Barat,Sukomanunggal,Puskesmas Simomulyo,GIGI,60,616,676
469,Agustus,Surabaya Barat,Sukomanunggal,Puskesmas Simomulyo,GIZI,2,11,13
470,Agustus,Surabaya Barat,Sukomanunggal,Puskesmas Simomulyo,INSTALASI GAWAT DARURAT,15,39,54
471,Agustus,Surabaya Barat,Sukomanunggal,Puskesmas Simomulyo,KIA,186,810,996
472,Agustus,Surabaya Barat,Sukomanunggal,Puskesmas Simomulyo,LANSIA,45,1566,1611
473,Agustus,Surabaya Barat,Sukomanunggal,Puskesmas Simomulyo,Poli PCR-SWAB,0,4,4
474,Agustus,Surabaya Barat,Sukomanunggal,Puskesmas Simomulyo,PSIKOLOGI,6,29,35
475,Agustus,Surabaya Barat,Sukomanunggal,Puskesmas Simomulyo,RAWAT INAP,0,16,16
476,Agustus,Surabaya Barat,Sukomanunggal,Puskesmas Simomulyo,UMUM,338,2723,3061
477,Agustus,Surabaya Selatan,Wonocolo,Puskesmas Siwalankerto,BATRA,5,53,58
478,Agustus,Surabaya Selatan,Wonocolo,Puskesmas Siwalankerto,GIGI,36,336,372
479,Agustus,Surabaya Selatan,Wonocolo,Puskesmas Siwalankerto,GIZI,4,10,14
480,Agustus,Surabaya Selatan,Wonocolo,Puskesmas Siwalankerto,INSTALASI GAWAT DARURAT,27,68,95
481,Agustus,Surabaya Selatan,Wonocolo,Puskesmas Siwalankerto,KIA,93,441,534
482,Agustus,Surabaya Selatan,Wonocolo,Puskesmas Siwalankerto,LANSIA,15,479,494
483,Agustus,Surabaya Selatan,Wonocolo,Puskesmas Siwalankerto,PSIKOLOGI,7,30,37
484,Agustus,Surabaya Selatan,Wonocolo,Puskesmas Siwalankerto,RAWAT INAP,0,9,9
485,Agustus,Surabaya Selatan,Wonocolo,Puskesmas Siwalankerto,SANITASI,0,3,3
486,Agustus,Surabaya Selatan,Wonocolo,Puskesmas Siwalankerto,UMUM,264,2273,2537
487,Agustus,Surabaya Pusat,Simokerto,Puskesmas Tambakrejo,BATRA,8,125,133
488,Agustus,Surabaya Pusat,Simokerto,Puskesmas Tambakrejo,GIGI,42,322,364
489,Agustus,Surabaya Pusat,Simokerto,Puskesmas Tambakrejo,GIZI,2,16,18
490,Agustus,Surabaya Pusat,Simokerto,Puskesmas Tambakrejo,KIA,132,792,924
491,Agustus,Surabaya Pusat,Simokerto,Puskesmas Tambakrejo,LANSIA,31,834,865
492,Agustus,Surabaya Pusat,Simokerto,Puskesmas Tambakrejo,PKPR,23,167,190
493,Agustus,Surabaya Pusat,Simokerto,Puskesmas Tambakrejo,PSIKOLOGI,7,19,26
494,Agustus,Surabaya Pusat,Simokerto,Puskesmas Tambakrejo,UMUM,236,1985,2221
495,Agustus,Surabaya Utara,Kenjeran,Puskesmas Tambak Wedi,BATRA,1,17,18
496,Agustus,Surabaya Utara,Kenjeran,Puskesmas Tambak Wedi,GIGI,41,338,379
497,Agustus,Surabaya Utara,Kenjeran,Puskesmas Tambak Wedi,GIZI,2,19,21
498,Agustus,Surabaya Utara,Kenjeran,Puskesmas Tambak Wedi,INSTALASI GAWAT DARURAT,1,0,1
499,Agustus,Surabaya Utara,Kenjeran,Puskesmas Tambak Wedi,KIA,91,640,731
500,Agustus,Surabaya Utara,Kenjeran,Puskesmas Tambak Wedi,LANSIA,9,259,268
501,Agustus,Surabaya Utara,Kenjeran,Puskesmas Tambak Wedi,PSIKOLOGI,11,32,43
502,Agustus,Surabaya Utara,Kenjeran,Puskesmas Tambak Wedi,SANITASI,0,1,1
503,Agustus,Surabaya Utara,Kenjeran,Puskesmas Tambak Wedi,UMUM,139,1308,1447
504,Agustus,Surabaya Utara,Kenjeran,Puskesmas Tanah Kali Kedinding,ANAK,83,532,615
505,Agustus,Surabaya Utara,Kenjeran,Puskesmas Tanah Kali Kedinding,BATRA,0,42,42
506,Agustus,Surabaya Utara,Kenjeran,Puskesmas Tanah Kali Kedinding,GIGI,61,573,634
507,Agustus,Surabaya Utara,Kenjeran,Puskesmas Tanah Kali Kedinding,GIZI,1,7,8
508,Agustus,Surabaya Utara,Kenjeran,Puskesmas Tanah Kali Kedinding,INSTALASI GAWAT DARURAT,15,21,36
509,Agustus,Surabaya Utara,Kenjeran,Puskesmas Tanah Kali Kedinding,KIA,118,801,919
510,Agustus,Surabaya Utara,Kenjeran,Puskesmas Tanah Kali Kedinding,LANSIA,23,622,645
511,Agustus,Surabaya Utara,Kenjeran,Puskesmas Tanah Kali Kedinding,MEDICAL CHECK UP,55,62,117
512,Agustus,Surabaya Utara,Kenjeran,Puskesmas Tanah Kali Kedinding,PSIKOLOGI,6,81,87
513,Agustus,Surabaya Utara,Kenjeran,Puskesmas Tanah Kali Kedinding,RAWAT INAP,13,43,56
514,Agustus,Surabaya Utara,Kenjeran,Puskesmas Tanah Kali Kedinding,UMUM,375,3251,3626
515,Agustus,Surabaya Barat,Sukomanunggal,Puskesmas Tanjungsari,GIGI,62,386,448
516,Agustus,Surabaya Barat,Sukomanunggal,Puskesmas Tanjungsari,GIZI,0,2,2
517,Agustus,Surabaya Barat,Sukomanunggal,Puskesmas Tanjungsari,INSTALASI GAWAT DARURAT,15,4,19
518,Agustus,Surabaya Barat,Sukomanunggal,Puskesmas Tanjungsari,KIA,101,381,482
519,Agustus,Surabaya Barat,Sukomanunggal,Puskesmas Tanjungsari,LANSIA,11,307,318
520,Agustus,Surabaya Barat,Sukomanunggal,Puskesmas Tanjungsari,PSIKOLOGI,1,7,8
521,Agustus,Surabaya Barat,Sukomanunggal,Puskesmas Tanjungsari,RAWAT INAP,2,4,6
522,Agustus,Surabaya Barat,Sukomanunggal,Puskesmas Tanjungsari,UMUM,197,1301,1498
523,Agustus,Surabaya Pusat,Bubutan,Puskesmas Tembok Dukuh,BATRA,0,29,29
524,Agustus,Surabaya Pusat,Bubutan,Puskesmas Tembok Dukuh,GIGI,46,379,425
525,Agustus,Surabaya Pusat,Bubutan,Puskesmas Tembok Dukuh,GIZI,15,81,96
526,Agustus,Surabaya Pusat,Bubutan,Puskesmas Tembok Dukuh,KIA,221,584,805
527,Agustus,Surabaya Pusat,Bubutan,Puskesmas Tembok Dukuh,PSIKOLOGI,2,9,11
528,Agustus,Surabaya Pusat,Bubutan,Puskesmas Tembok Dukuh,SANITASI,0,1,1
529,Agustus,Surabaya Pusat,Bubutan,Puskesmas Tembok Dukuh,UMUM,333,2844,3177
530,Agustus,Surabaya Timur,Tenggilis Mejoyo,Puskesmas Tenggilis,BATRA,2,71,73
531,Agustus,Surabaya Timur,Tenggilis Mejoyo,Puskesmas Tenggilis,DEGENARATIF,0,1,1
532,Agustus,Surabaya Timur,Tenggilis Mejoyo,Puskesmas Tenggilis,GIGI,76,409,485
533,Agustus,Surabaya Timur,Tenggilis Mejoyo,Puskesmas Tenggilis,GIZI,20,49,69
534,Agustus,Surabaya Timur,Tenggilis Mejoyo,Puskesmas Tenggilis,INSTALASI GAWAT DARURAT,3,11,14
535,Agustus,Surabaya Timur,Tenggilis Mejoyo,Puskesmas Tenggilis,KIA,251,1173,1424
536,Agustus,Surabaya Timur,Tenggilis Mejoyo,Puskesmas Tenggilis,LANSIA,42,907,949
537,Agustus,Surabaya Timur,Tenggilis Mejoyo,Puskesmas Tenggilis,PSIKOLOGI,4,26,30
538,Agustus,Surabaya Timur,Tenggilis Mejoyo,Puskesmas Tenggilis,RAWAT INAP,2,10,12
539,Agustus,Surabaya Timur,Tenggilis Mejoyo,Puskesmas Tenggilis,UMUM,353,2302,2655
540,Agustus,Surabaya Selatan,Wiyung,Puskesmas Wiyung,ANAK,101,630,731
541,Agustus,Surabaya Selatan,Wiyung,Puskesmas Wiyung,BATRA,9,106,115
542,Agustus,Surabaya Selatan,Wiyung,Puskesmas Wiyung,GIGI,59,743,802
543,Agustus,Surabaya Selatan,Wiyung,Puskesmas Wiyung,GIZI,1,10,11
544,Agustus,Surabaya Selatan,Wiyung,Puskesmas Wiyung,INSTALASI GAWAT DARURAT,0,1,1
545,Agustus,Surabaya Selatan,Wiyung,Puskesmas Wiyung,KIA,33,427,460
546,Agustus,Surabaya Selatan,Wiyung,Puskesmas Wiyung,LANSIA,17,681,698
547,Agustus,Surabaya Selatan,Wiyung,Puskesmas Wiyung,PKPR,63,85,148
548,Agustus,Surabaya Selatan,Wiyung,Puskesmas Wiyung,PSIKOLOGI,39,78,117
549,Agustus,Surabaya Selatan,Wiyung,Puskesmas Wiyung,SANITASI,1,21,22
550,Agustus,Surabaya Selatan,Wiyung,Puskesmas Wiyung,UMUM,444,2893,3337
551,Agustus,Surabaya Selatan,Wonokromo,Puskesmas Wonokromo,BATRA,1,48,49
552,Agustus,Surabaya Selatan,Wonokromo,Puskesmas Wonokromo,GIGI,41,379,420
553,Agustus,Surabaya Selatan,Wonokromo,Puskesmas Wonokromo,GIZI,0,7,7
554,Agustus,Surabaya Selatan,Wonokromo,Puskesmas Wonokromo,INSTALASI GAWAT DARURAT,0,1,1
555,Agustus,Surabaya Selatan,Wonokromo,Puskesmas Wonokromo,KIA,129,644,773
556,Agustus,Surabaya Selatan,Wonokromo,Puskesmas Wonokromo,LANSIA,14,686,700
557,Agustus,Surabaya Selatan,Wonokromo,Puskesmas Wonokromo,PSIKOLOGI,2,15,17
558,Agustus,Surabaya Selatan,Wonokromo,Puskesmas Wonokromo,UMUM,232,1717,1949
559,Agustus,Surabaya Utara,Semampir,Puskesmas Wonokusumo,BATRA,2,15,17
