_id,Periode,Wilayah,Kecamatan,Nama Puskesmas,Poli,Baru,Lama,Total Kunjungan
125,Mei,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,PKPR,313,1804,2117
126,Mei,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,PSIKOLOGI,128,693,821
127,Mei,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,RAWAT INAP,0,1,1
128,Mei,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,UMUM,1,12,13
129,Mei,Surabaya Selatan,Wonokromo,Puskesmas Jagir,BATRA,21,13,34
130,Mei,Surabaya Selatan,Wonokromo,Puskesmas Jagir,GIGI,190,1032,1222
131,Mei,Surabaya Selatan,Wonokromo,Puskesmas Jagir,GIZI,23,767,790
132,Mei,Surabaya Selatan,Wonokromo,Puskesmas Jagir,INSTALASI GAWAT DARURAT,2,18,20
133,Mei,Surabaya Selatan,Wonokromo,Puskesmas Jagir,KIA,21,25,46
134,Mei,Surabaya Selatan,Wonokromo,Puskesmas Jagir,LANSIA,341,2605,2946
135,Mei,Surabaya Selatan,Wonokromo,Puskesmas Jagir,PSIKOLOGI,0,19,19
136,Mei,Surabaya Selatan,Wonokromo,Puskesmas Jagir,RAWAT INAP,38,270,308
137,Mei,Surabaya Selatan,Wonokromo,Puskesmas Jagir,UMUM,19,25,44
138,Mei,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,BATRA,67,384,451
139,Mei,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,GIGI,2,329,331
140,Mei,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,GIZI,21,37,58
141,Mei,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,KIA,137,1384,1521
142,Mei,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,LANSIA,3,5,8
143,Mei,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,PSIKOLOGI,44,223,267
144,Mei,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,UMUM,2,13,15
145,Mei,Surabaya Barat,Lakarsantri,Puskesmas Jeruk,BATRA,1,0,1
146,Mei,Surabaya Barat,Lakarsantri,Puskesmas Jeruk,GIGI,37,193,230
147,Mei,Surabaya Barat,Lakarsantri,Puskesmas Jeruk,GIZI,5,296,301
148,Mei,Surabaya Barat,Lakarsantri,Puskesmas Jeruk,INSTALASI GAWAT DARURAT,1,11,12
149,Mei,Surabaya Barat,Lakarsantri,Puskesmas Jeruk,KIA,140,1600,1740
150,Mei,Surabaya Barat,Lakarsantri,Puskesmas Jeruk,LANSIA,19,189,208
151,Mei,Surabaya Barat,Lakarsantri,Puskesmas Jeruk,PSIKOLOGI,3,28,31
152,Mei,Surabaya Barat,Lakarsantri,Puskesmas Jeruk,SANITASI,47,300,347
153,Mei,Surabaya Barat,Lakarsantri,Puskesmas Jeruk,UMUM,1,10,11
154,Mei,Surabaya Timur,Mulyorejo,Puskesmas Kalijudan,ANAK,1,0,1
155,Mei,Surabaya Timur,Mulyorejo,Puskesmas Kalijudan,BATRA,75,297,372
156,Mei,Surabaya Timur,Mulyorejo,Puskesmas Kalijudan,GIGI,21,428,449
157,Mei,Surabaya Timur,Mulyorejo,Puskesmas Kalijudan,GIZI,1,29,30
158,Mei,Surabaya Timur,Mulyorejo,Puskesmas Kalijudan,KIA,0,9,9
159,Mei,Surabaya Timur,Mulyorejo,Puskesmas Kalijudan,LANSIA,186,1260,1446
160,Mei,Surabaya Timur,Mulyorejo,Puskesmas Kalijudan,P2M,0,14,14
161,Mei,Surabaya Timur,Mulyorejo,Puskesmas Kalijudan,PSIKOLOGI,35,524,559
162,Mei,Surabaya Timur,Mulyorejo,Puskesmas Kalijudan,UMUM,6,33,39
163,Mei,Surabaya Timur,Rungkut,Puskesmas Kalirungkut,BATRA,1,1,2
164,Mei,Surabaya Timur,Rungkut,Puskesmas Kalirungkut,GIGI,141,859,1000
165,Mei,Surabaya Timur,Rungkut,Puskesmas Kalirungkut,GIZI,14,767,781
166,Mei,Surabaya Timur,Rungkut,Puskesmas Kalirungkut,INSTALASI GAWAT DARURAT,0,55,55
167,Mei,Surabaya Timur,Rungkut,Puskesmas Kalirungkut,KIA,12,42,54
168,Mei,Surabaya Timur,Rungkut,Puskesmas Kalirungkut,LANSIA,0,2,2
169,Mei,Surabaya Timur,Rungkut,Puskesmas Kalirungkut,PARU,258,2405,2663
170,Mei,Surabaya Timur,Rungkut,Puskesmas Kalirungkut,PSIKOLOGI,29,378,407
171,Mei,Surabaya Timur,Rungkut,Puskesmas Kalirungkut,SANITASI,0,40,40
172,Mei,Surabaya Timur,Rungkut,Puskesmas Kalirungkut,UMUM,42,337,379
173,Mei,Surabaya Selatan,Jambangan,Puskesmas Kebonsari,ANAK,1,3,4
174,Mei,Surabaya Selatan,Jambangan,Puskesmas Kebonsari,BATRA,12,11,23
175,Mei,Surabaya Selatan,Jambangan,Puskesmas Kebonsari,GIGI,71,462,533
176,Mei,Surabaya Selatan,Jambangan,Puskesmas Kebonsari,GIZI,19,759,778
177,Mei,Surabaya Selatan,Jambangan,Puskesmas Kebonsari,INSTALASI GAWAT DARURAT,47,38,85
178,Mei,Surabaya Selatan,Jambangan,Puskesmas Kebonsari,KIA,4,65,69
179,Mei,Surabaya Selatan,Jambangan,Puskesmas Kebonsari,LANSIA,41,43,84
180,Mei,Surabaya Selatan,Jambangan,Puskesmas Kebonsari,MEDICAL CHECK UP,2,12,14
181,Mei,Surabaya Selatan,Jambangan,Puskesmas Kebonsari,P2M,239,2130,2369
182,Mei,Surabaya Selatan,Jambangan,Puskesmas Kebonsari,PSIKOLOGI,5,84,89
183,Mei,Surabaya Selatan,Jambangan,Puskesmas Kebonsari,RAWAT INAP,28,382,410
184,Mei,Surabaya Selatan,Jambangan,Puskesmas Kebonsari,UMUM,1,11,12
185,Mei,Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,BATRA,87,542,629
186,Mei,Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,GIGI,1,53,54
187,Mei,Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,GIZI,1,22,23
188,Mei,Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,KIA,202,2979,3181
189,Mei,Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,PARU,54,302,356
190,Mei,Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,PSIKOLOGI,0,22,22
191,Mei,Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,UMUM,58,419,477
192,Mei,Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,VCT,14,32,46
193,Mei,Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,BATRA,14,34,48
194,Mei,Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,GIGI,208,828,1036
195,Mei,Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,GIZI,25,1124,1149
196,Mei,Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,INSTALASI GAWAT DARURAT,3,63,66
197,Mei,Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,KIA,0,17,17
198,Mei,Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,LANSIA,0,2,2
199,Mei,Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,PARU,291,2307,2598
200,Mei,Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,PSIKOLOGI,3,101,104
201,Mei,Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,RAWAT INAP,0,1,1
202,Mei,Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,UMUM,34,300,334
